SOBAODANH,diem_trung_binh
18001602,3.6574999999999998
18001603,4.6825
18001604,4.8075
18001605,4.55
18001606,4.845
18001607,4.5625
18001608,4.0325
18001609,4.875
18001610,3.6574999999999998
18001611,3.925
18001612,4.625
18001613,4.5
18001614,4.1825
18001615,4.5
18001616,4.6875
18001617,4.8125
18001618,4.5
18001619,4.22
18001620,3.6574999999999998
18001621,4.25
18001622,3.5625
18001623,5.2075
18001624,4.345
18001625,5.675
18001626,5.2825
18001627,4.3125
18001628,4.62
18001629,4.3625
18001630,5.0325
18001631,3.5625
18001632,4.3325
18001633,4.5625
18001634,2.8125
18001635,4.8075
18001636,4.25
18001637,4.625
18001638,3.6875
18001639,3.9375
18001640,4.5825
18001641,3.9375
18001642,3.75
18001643,4.095
18001644,4.4625
18001645,4.7825
18001646,5.8
18001647,5.0
18001648,3.875
18001649,3.3125
18001650,3.8324999999999996
18001651,3.6875
18001652,4.22
18001653,4.875
18001654,4.6575
18001655,4.375
18001656,5.12
18001657,4.87
18001658,3.8449999999999998
18001659,3.625
18001660,3.5625
18001661,3.9625
18001662,4.1075
18001663,4.1075
18001664,4.525
18001665,3.9375
18001666,4.9575
18001667,4.75
18001668,4.345
18001669,4.345
18001670,3.75
18001671,4.7075
18001672,5.25
18001673,3.9074999999999998
18001674,4.37
18001675,4.0625
18001676,5.275
18001677,4.4375
18001678,2.4166666666666665
18001679,4.0625
18001681,5.375
18001682,3.75
18001683,4.8375
18001684,4.6875
18001685,5.25
18001686,3.125
18001687,5.2825
18001688,3.625
18001689,5.1575
18001690,3.9825
18001691,3.0
18001692,3.4375
18001693,4.3125
18001694,4.895
18001695,3.625
18001696,3.375
18001697,3.8125
18001698,3.5
18001699,4.095
18001700,4.0325
18001701,3.8449999999999998
18001702,4.0625
18001703,4.3125
18001704,5.1575
18001705,3.995
18001706,4.0125
18001707,4.745
18001708,5.3125
18001709,3.8333333333333335
18001710,4.15
18001711,3.9699999999999998
18001712,4.4375
18001713,3.7199999999999998
18001714,4.47
18001715,4.3125
18001716,3.7824999999999998
18001717,4.25
18001718,3.625
18001719,4.1875
18001720,5.0
18001721,3.9375
18001722,3.3125
18001723,4.625
18001724,4.8125
18001725,4.645
18001726,3.4074999999999998
18001727,4.75
18001728,4.0
18001729,5.1875
18001730,5.12
18001731,4.1575
18001732,4.1125
18001733,4.1575
18001734,5.595
18001735,4.7825
18001736,3.6875
18001737,4.7875
18001738,4.7125
18001739,3.5
18001740,4.2125
18001741,4.22
18001742,5.1575
18001743,4.47
18001744,4.75
18001745,3.525
18001746,3.7824999999999998
18001747,5.7125
18001748,4.4625
18001749,3.4375
18001750,4.875
18001751,4.6875
18001752,3.8449999999999998
18001753,4.67
18001754,3.8449999999999998
18001755,4.8125
18001756,4.6575
18001757,4.3125
18001758,5.2375
18001759,4.6875
18001760,4.875
18001761,3.7625
18001762,4.095
18001763,4.375
18001764,4.0325
18001765,5.1825
18001766,4.1125
18001767,4.375
18001768,4.3075
18001769,4.5575
18001770,4.375
18001771,4.495
18001772,4.875
18001773,4.4075
18001774,5.125
18001775,4.0
18001776,2.995
18001777,4.72
18001778,4.4075
18001779,5.1375
18001780,4.5625
18001781,3.8449999999999998
18001782,5.1875
18001783,4.0
18001784,4.2825
18001785,3.4699999999999998
18001786,3.75
18001787,3.8449999999999998
18001788,3.375
18001789,4.9375
18001790,4.25
18001791,4.375
18001792,4.0325
18001793,4.0625
18001794,4.845
18001795,4.1575
18001796,4.0
18001797,4.9375
18001798,4.72
18001799,3.375
18001800,3.1875
18001801,4.0
18001802,3.5
18001803,4.2125
18001804,4.0
18001805,3.8125
18001806,5.095
18001807,3.375
18001808,5.025
18001809,3.6875
18001810,4.275
18001811,3.075
18001812,3.6875
18001813,4.25
18001814,4.9625
18001815,5.0325
18001816,4.5625
18001817,3.125
18001818,4.4325
18001819,4.5325
18001820,4.3125
18001821,3.75
18001822,4.275
18001823,4.4
18001824,4.8575
18001825,4.0
18001826,4.875
18001827,4.1875
18001828,4.125
18001829,3.625
18001830,4.595
18001831,4.5325
18001832,5.1575
18001833,4.495
18001834,4.25
18001835,4.3575
18001836,3.62
18001837,4.995
18001838,4.9375
18001839,4.15
18001840,5.0
18001841,4.7825
18001842,3.375
18001843,4.525
18001844,3.995
18001845,4.0625
18001846,4.595
18001847,4.325
18001848,4.87
18001849,3.9325
18001850,3.9699999999999998
18001851,3.775
18001852,4.5
18001853,3.0
18001854,4.845
18001855,3.1574999999999998
18001856,3.9074999999999998
18001857,4.275
18001858,4.4075
18001859,4.4375
18001860,4.25
18001861,5.125
18001862,4.5575
18001863,4.4075
18001864,4.345
18001865,4.6575
18001866,4.1575
18001867,4.345
18001868,4.4075
18001869,3.875
18001870,5.125
18001871,3.75
18001872,4.8875
18001873,4.225
18001874,5.4075
18001875,3.8125
18001876,4.1575
18001877,3.75
18001878,4.495
18001879,5.2125
18001880,3.6875
18001881,4.5625
18001882,4.0375
18001883,4.2625
18001884,5.0625
18001885,4.35
18001886,3.8
18001887,4.175
18001888,4.05
18001889,5.0
18001890,4.545
18001891,5.125
18001892,3.225
18001893,4.375
18001894,4.52
18001895,4.9075
18001896,4.9575
18001897,3.5949999999999998
18001898,4.5
18001899,4.0
18001900,3.8449999999999998
18001901,4.9375
18001902,2.5
18001903,5.2125
18001904,4.5325
18001905,4.75
18001906,5.095
18001907,4.82
18001908,4.5825
18001909,4.495
18001910,3.745
18001911,4.375
18001912,3.375
18001913,4.375
18001914,4.0
18001915,5.595
18001916,3.2824999999999998
18001917,4.17
18001918,3.3125
18001919,4.6875
18001920,3.7125
18001921,4.5325
18001922,4.6875
18001923,3.4325
18001924,3.67
18001925,4.895
18001926,2.875
18001927,4.9375
18001928,3.9699999999999998
18001929,3.325
18001930,4.9375
18001931,4.3125
18001932,3.4699999999999998
18001933,3.8125
18001934,3.6574999999999998
18001935,4.9325
18001936,3.875
18001937,3.3449999999999998
18001938,3.4375
18001939,4.395
18001940,4.745
18001941,3.7199999999999998
18001942,5.125
18001943,4.1
18001944,4.9575
18001945,5.2125
18001946,4.125
18001947,4.87
18001948,4.22
18001949,3.7125
18001950,5.3875
18001951,4.845
18001952,4.5
18001953,4.9
18001954,5.4375
18001955,3.8449999999999998
18001956,4.625
18001957,4.7375
18001958,4.3125
18001959,4.72
18001960,4.5
18001961,4.125
18001962,3.625
18001963,3.625
18001964,4.22
18001965,5.125
18001966,4.1575
18001967,4.125
18001968,4.3125
18001969,5.8
18001970,3.4375
18001971,5.125
18001972,3.9375
18001973,4.77
18001974,4.425
18001975,3.625
18001976,4.3075
18001977,4.345
18001978,3.8125
18001979,4.745
18001980,3.4
18001981,3.87
18001982,4.9375
18001983,4.125
18001984,3.9699999999999998
18001985,4.15
18001986,4.6825
18001987,5.05
18001988,4.7825
18001989,4.37
18001990,3.0949999999999998
18001991,4.3125
18001992,4.7325
18001993,3.875
18001994,5.125
18001995,5.2075
18001996,4.595
18001997,4.1875
18001998,4.77
18001999,4.375
18002000,5.0325
18002001,3.875
18002002,4.5325
18002003,3.9375
18002004,5.0325
18002005,4.6875
18002006,5.025
18002007,4.02
18002008,4.025
18002009,3.8
18002010,4.095
18002011,5.1825
18002012,5.5625
18002013,4.4375
18002014,3.4375
18002015,5.5625
18002016,3.9074999999999998
18002017,4.625
18002018,4.5625
18002019,4.1875
18002020,4.1875
18002021,3.75
18002022,5.05
18002023,4.9375
18002024,5.125
18002025,3.375
18002026,4.345
18002027,4.595
18002028,4.72
18002029,4.625
18002030,4.97
18002031,3.8449999999999998
18002032,4.625
18002033,4.0625
18002034,5.4075
18002035,4.5
18002036,4.7825
18002037,3.2125
18002038,5.3125
18002039,5.3125
18002040,4.0325
18002041,3.8449999999999998
18002042,3.6875
18002043,4.9075
18002044,3.8125
18002045,4.4375
18002046,4.845
18002047,4.5625
18002048,4.9075
18002049,4.47
18002050,5.25
18002051,5.3125
18002052,5.2075000000000005
18002053,4.75
18002054,5.3125
18002055,4.37
18002056,4.25
18002057,4.7625
18002058,5.025
18002059,4.3125
18002060,4.375
18002061,4.5
18002062,4.6575
18002063,4.77
18002064,4.125
18002065,5.0
18002066,4.1875
18002067,5.3125
18002068,5.275
18002069,4.6575
18002070,4.845
18002071,4.7825
18002072,5.375
18002073,4.625
18002074,5.5625
18002075,4.5325
18002076,4.5325
18002077,5.25
18002078,5.0325
18002079,2.85
18002080,4.6875
18002081,3.625
18002082,2.25
18002083,4.9075
18002084,4.37
18002085,4.125
18002086,3.25
18002087,4.9
18002088,5.07
18002089,4.3125
18002090,2.5
18002091,5.0325
18002092,4.4375
18002093,5.345
18002094,4.9825
18002095,4.525
18002096,4.1575
18002097,4.4375
18002098,4.4375
18002099,4.0575
18002100,4.625
18002101,3.8449999999999998
18002102,4.12
18002103,4.9625
18002104,5.6325
18002105,4.2375
18002106,5.2375
18002107,5.0
18002108,5.025
18002109,5.175
18002110,4.8125
18002111,4.25
18002112,4.345
18002113,5.0325
18002114,4.97
18002115,4.6875
18002116,4.5575
18002117,4.745
18002118,5.25
18002119,4.225
18002120,4.2825
18002121,4.125
18002122,4.75
18002123,4.125
18002124,4.095
18002125,5.0
18002126,5.795
18002127,5.425000000000001
18002128,5.7075
18002129,5.0
18002130,5.17
18002131,3.5625
18002132,5.045
18002133,3.7824999999999998
18002134,5.02
18002135,3.8449999999999998
18002136,5.125
18002137,4.47
18002138,4.6575
18002139,3.7
18002140,5.3075
18002141,4.5
18002142,4.595
18002143,5.045
18002144,5.1875
18002145,4.8625
18002146,3.5
18002147,4.125
18002148,3.9375
18002149,4.8125
18002150,4.5625
18002151,4.47
18002152,5.6075
18002153,3.625
18002154,4.3125
18002155,4.77
18002156,4.8075
18002157,4.72
18002158,4.625
18002159,5.7075
18002160,4.8075
18002161,5.2825
18002162,4.6875
18002163,4.5325
18002164,5.025
18002165,5.345
18002166,4.095
18002167,5.145
18002168,4.875
18002169,4.87
18002170,4.625
18002171,5.1000000000000005
18002172,4.37
18002173,4.845
18002174,4.7125
18002175,4.1875
18002176,5.47
18002177,5.1575
18002178,4.3125
18002179,4.1875
18002180,5.325
18002181,5.1575
18002182,5.1875
18002183,4.675
18002184,4.75
18002185,4.625
18002186,5.595000000000001
18002187,4.0625
18002188,4.3125
18002189,5.0575
18002190,4.6825
18002191,2.5433333333333334
18002192,4.6875
18002193,5.2075
18002194,4.8125
18002195,4.7825
18002196,3.9699999999999998
18002197,4.1875
18002198,5.87
18002199,4.6825
18002200,5.42
18002201,5.095
18002202,4.22
18002203,4.895
18002204,5.4375
18002205,5.2875
18002206,4.625
18002207,5.7825
18002208,5.4625
18002209,5.1125
18002210,5.25
18002211,5.5625
18002212,3.9074999999999998
18002213,4.525
18002214,4.625
18002215,5.375
18002216,4.9325
18002217,4.25
18002218,4.4875
18002219,4.8325
18002220,5.0075
18002221,4.6875
18002222,3.8125
18002223,2.35
18002224,5.825
18002225,3.25
18002226,4.745
18002227,5.125
18002228,4.72
18002229,4.12
18002230,4.4375
18002231,4.575
18002232,4.2825
18002233,3.9375
18002234,4.375
18002235,4.875
18002236,5.0825
18002237,4.5
18002238,5.3125
18002239,4.6575
18002240,4.345
18002241,5.0625
18002242,5.345
18002243,4.625
18002244,5.5325
18002245,4.9
18002246,5.5
18002247,5.37
18002248,5.1875
18002249,4.8
18002250,5.4075
18002251,5.7875
18002252,4.675
18002253,3.8449999999999998
18002254,4.3125
18002255,4.6575
18002256,4.5625
18002257,4.97
18002258,4.3375
18002259,3.75
18002260,4.7875
18002261,3.75
18002262,4.5325
18002263,4.5875
18002264,5.1875
18002265,5.375
18002266,4.7825
18002267,3.9375
18002268,4.375
18002269,4.9325
18002270,4.3625
18002271,3.75
18002272,4.8375
18002273,5.3075
18002274,5.0575
18002275,4.995
18002276,5.845
18002277,4.5
18002278,4.845
18002279,4.65
18002280,5.05
18002281,4.875
18002282,5.0
18002283,6.1575
18002284,5.3625
18002285,5.2375
18002286,4.8075
18002287,4.6875
18002288,5.3
18002289,4.7125
18002290,3.5625
18002291,5.025
18002292,5.375
18002293,4.9375
18002294,3.8125
18002295,4.65
18002296,4.9375
18002297,4.9375
18002298,4.8075
18002299,4.125
18002300,4.9575
18002301,5.0325
18002302,4.2375
18002303,4.095
18002304,4.75
18002305,3.25
18002306,3.75
18002307,4.2125
18002308,4.3075
18002309,4.5625
18002310,4.4325
18002311,4.875
18002313,4.625
18002314,5.0575
18002315,4.22
18002316,4.1575
18002317,4.9625
18002318,3.85
18002319,3.7824999999999998
18002320,3.6574999999999998
18002321,4.22
18002322,4.5875
18002323,4.5825
18002324,5.4375
18002325,3.825
18002326,3.5324999999999998
18002327,4.0625
18002328,5.0625
18002329,4.9625
18002330,5.4575
18002331,4.175
18002332,4.5325
18002333,3.875
18002334,4.095
18002335,4.5325
18002336,3.775
18002337,4.8125
18002338,4.345
18002339,4.0
18002340,3.5324999999999998
18002341,5.495
18002342,4.5
18002343,4.72
18002344,5.0
18002345,4.9075
18002346,3.6875
18002347,4.375
18002348,4.875
18002349,4.7075
18002350,4.625
18002351,4.7125
18002352,4.345
18002353,5.12
18002354,4.595
18002355,5.0575
18002356,4.1875
18002357,3.9625
18002358,4.2825
18002359,4.375
18002360,4.095
18002361,4.3625
18002362,4.75
18002363,5.0875
18002364,5.47
18002365,4.75
18002366,3.5949999999999998
18002367,4.75
18002368,4.195
18002369,4.345
18002370,4.9375
18002371,4.575
18002372,4.275
18002373,4.4325
18002374,4.4
18002375,4.5325
18002376,4.345
18002377,4.1825
18002378,3.5
18002379,5.1825
18002380,3.5
18002381,5.47
18002382,4.345
18002383,5.095
18002384,5.3125
18002385,4.75
18002386,4.5625
18002387,5.575
18002388,4.1825
18002389,5.4575
18002390,4.8
18002391,4.9375
18002392,5.5875
18002393,4.5825
18002394,4.5825
18002395,4.7825
18002396,4.8125
18002397,4.45
18002398,4.9575
18002399,4.6875
18002400,5.595
18002401,5.375
18002402,4.9075
18002403,4.8375
18002404,4.995
18002405,5.2125
18002406,5.3125
18002407,5.12
18002408,5.375
18002409,4.22
18002410,5.6575
18002411,4.395
18002412,4.5875
18002413,4.625
18002414,5.37
18002415,4.75
18002416,4.9825
18002417,4.125
18002418,4.875
18002419,4.845
18002420,2.6875
18002421,3.6875
18002422,4.2825
18002423,4.7125
18002424,5.4075
18002425,4.175
18002426,4.47
18002427,3.9074999999999998
18002428,4.745
18002429,4.47
18002430,5.55
18002431,5.025
18002432,4.5
18002433,5.02
18002434,5.0575
18002435,4.495
18002436,4.47
18002437,5.65
18002438,4.97
18002439,5.65
18002440,4.6875
18002441,3.3125
18002442,4.0625
18002443,3.8575
18002444,4.6825
18002445,4.5625
18002446,5.0875
18002447,5.0575
18002448,4.3125
18002449,4.625
18002450,4.5325
18002451,3.75
18002452,5.625
18002453,4.875
18002454,4.7075
18002455,4.5325
18002456,4.97
18002457,4.9375
18002458,5.4
18002459,5.595
18002460,5.275
18002461,5.02
18002462,4.4375
18002463,5.3
18002464,5.0125
18002465,5.775
18002466,5.0
18002467,3.9375
18002468,4.7575
18002469,5.4375
18002470,5.625
18002471,5.65
18002472,5.595
18002473,4.295
18002474,5.2375
18002475,4.625
18002476,4.05
18002477,4.6825
18002478,4.795
18002479,5.22
18002480,4.4375
18002481,5.3125
18002482,4.0325
18002483,4.8125
18002484,5.025
18002485,3.975
18002486,4.5625
18002487,4.7125
18002488,4.495
18002489,4.725
18002490,3.75
18002491,5.375
18002492,5.3
18002493,4.245
18002494,5.0625
18002495,4.7875
18002496,4.9375
18002497,3.7875
18002498,4.6575
18002499,5.0
18002500,5.22
18002501,5.2825
18002502,5.125
18002503,4.7825
18002504,3.8125
18002505,3.9074999999999998
18002506,3.9325
18002507,4.2
18002508,4.845
18002509,4.22
18002510,5.375
18002511,5.4075
18002512,4.295
18002513,4.0
18002514,4.6875
18002515,3.5
18002516,4.8375
18002517,3.8375
18002518,4.8075
18002519,5.7375
18002520,4.72
18002521,4.7
18002522,3.9699999999999998
18002523,4.72
18002524,4.625
18002525,4.0
18002526,4.75
18002527,3.5575
18002528,4.95
18002529,4.72
18002530,4.995
18002531,5.02
18002532,3.8449999999999998
18002533,4.6575
18002534,4.75
18002536,4.25
18002537,5.0325
18002538,4.5625
18002539,5.0
18002540,4.6875
18002541,4.97
18002542,5.27
18002543,4.5325
18002544,5.0
18002545,4.02
18002546,5.5575
18002547,5.3125
18002548,4.4575
18002549,4.65
18002550,4.875
18002551,4.9375
18002552,3.7199999999999998
18002553,5.25
18002554,3.875
18002555,5.095
18002556,4.8325
18002557,5.1575
18002558,4.9375
18002559,4.125
18002560,4.575
18002561,3.5324999999999998
18002562,4.3125
18002563,3.995
18002564,5.47
18002565,5.7825
18002566,4.97
18002567,5.175
18002568,5.275
18002569,5.1125
18002570,4.8125
18002571,4.0875
18002572,5.2075
18002573,4.2125
18002574,5.6575
18002575,5.3125
18002576,4.625
18002577,4.025
18002578,4.0625
18002579,5.5575
18002580,4.7375
18002581,4.9075
18002582,4.77
18002583,4.645
18002584,5.77
18002585,4.7825
18002586,4.4325
18002587,5.0325
18002588,5.525
18002589,5.0625
18002590,4.9375
18002591,5.3075
18002592,4.925
18002593,5.1825
18002594,5.1875
18002595,3.35
18002596,4.875
18002597,4.8325
18002598,4.9875
18002599,3.5625
18002600,5.0125
18002601,4.6875
18002602,4.595
18002603,4.75
18002604,4.1575
18002605,5.125
18002606,4.7325
18002607,4.75
18002608,5.1075
18002609,5.02
18002610,4.9325
18002611,5.245
18002612,4.745
18002613,4.8075
18002614,4.395
18002615,2.375
18002616,4.875
18002617,5.275
18002618,5.9075
18002619,5.0625
18002620,4.9075
18002621,5.7825
18002622,4.575
18002623,3.1875
18002624,5.2125
18002625,4.3875
18002626,4.65
18002627,4.875
18002628,4.275
18002629,5.0
18002630,4.7825
18002631,5.55
18002632,4.4075
18002633,4.0875
18002634,5.9
18002635,4.7125
18002636,5.125
18002637,3.8125
18002638,5.5575
18002639,3.1875
18002640,5.5
18002641,5.22
18002642,5.22
18002643,4.22
18002644,5.125
18002645,4.3
18002646,4.5875
18002647,4.375
18002648,4.47
18002649,5.095
18002650,5.1575
18002651,4.5
18002652,4.125
18002653,4.95
18002654,5.475
18002655,4.4375
18002656,4.625
18002657,3.2199999999999998
18002658,5.5
18002659,4.8825
18002660,5.125
18002661,4.0325
18002662,5.1575
18002663,4.6875
18002664,5.3125
18002665,3.675
18002666,4.9375
18002667,3.9375
18002668,5.25
18002669,6.75
18002670,4.72
18002671,4.6875
18002672,4.8125
18002673,2.6875
18002674,5.4375
18002675,4.62
18002676,4.875
18002677,4.3075
18002678,4.625
18002679,4.4825
18002680,5.0875
18002681,4.65
18002682,4.7825
